,world_map_obj,world_map_col,world_map_sta,c_world_map
54,"[[- - - - - - - - - - -]
 [- - - - - - - - - - -]
 [- 1 1 1 - - - - - - -]
 [- 1 1 1 1 2 - - - - -]
 [- - 1 1 Yourself 2 - - - - -]
 [- - - 2 2 2 - - - - -]]","[[- - - - - - - - - - -]
 [- - - - - - - - - - -]
 [- 0 0 0 - - - - - - -]
 [- 0 0 0 0 5 - - - - -]
 [- - 0 0 Yourself 5 - - - - -]
 [- - - 5 5 5 - - - - -]]","[[- - - - - - - - - - -]
 [- - - - - - - - - - -]
 [- 0 0 0 - - - - - - -]
 [- 0 0 0 0 0 - - - - -]
 [- - 0 0 Yourself 0 - - - - -]
 [- - - 0 0 0 - - - - -]]","[[- - - - - - - - - - -]
 [- - - - - - - - - - -]
 [- 0Empty 0Empty 0Empty - - - - - - -]
 [- 0Empty 0Empty 0Empty 0Empty 5Wall - - - - -]
 [- - 0Empty 0Empty Yourself 5Wall - - - - -]
 [- - - 5Wall 5Wall 5Wall - - - - -]]"
55,"[[- - - - - - - - - - -]
 [- - - - - - - - - - -]
 [- 1 1 1 - - - - - - -]
 [- 1 1 1 1 2 - - - - -]
 [- - 1 1 Yourself 2 - - - - -]
 [- - - 2 2 2 - - - - -]]","[[- - - - - - - - - - -]
 [- - - - - - - - - - -]
 [- 0 0 0 - - - - - - -]
 [- 0 0 0 0 5 - - - - -]
 [- - 0 0 Yourself 5 - - - - -]
 [- - - 5 5 5 - - - - -]]","[[- - - - - - - - - - -]
 [- - - - - - - - - - -]
 [- 0 0 0 - - - - - - -]
 [- 0 0 0 0 0 - - - - -]
 [- - 0 0 Yourself 0 - - - - -]
 [- - - 0 0 0 - - - - -]]","[[- - - - - - - - - - -]
 [- - - - - - - - - - -]
 [- 0Empty 0Empty 0Empty - - - - - - -]
 [- 0Empty 0Empty 0Empty 0Empty 5Wall - - - - -]
 [- - 0Empty 0Empty Yourself 5Wall - - - - -]
 [- - - 5Wall 5Wall 5Wall - - - - -]]"
56,"[[- - - - - - - - - - -]
 [- - - - - - - - - - -]
 [- - 1 1 - - - - - - -]
 [- - 1 1 1 2 - - - - -]
 [- - 1 1 Yourself 2 - - - - -]
 [- - - 2 2 2 - - - - -]]","[[- - - - - - - - - - -]
 [- - - - - - - - - - -]
 [- - 0 0 - - - - - - -]
 [- - 0 0 0 5 - - - - -]
 [- - 0 0 Yourself 5 - - - - -]
 [- - - 5 5 5 - - - - -]]","[[- - - - - - - - - - -]
 [- - - - - - - - - - -]
 [- - 0 0 - - - - - - -]
 [- - 0 0 0 0 - - - - -]
 [- - 0 0 Yourself 0 - - - - -]
 [- - - 0 0 0 - - - - -]]","[[- - - - - - - - - - -]
 [- - - - - - - - - - -]
 [- - 0Empty 0Empty - - - - - - -]
 [- - 0Empty 0Empty 0Empty 5Wall - - - - -]
 [- - 0Empty 0Empty Yourself 5Wall - - - - -]
 [- - - 5Wall 5Wall 5Wall - - - - -]]"
57,"[[- - - - - - - - - - -]
 [- - - - - - - - - - -]
 [- - - - - - - - - - -]
 [- - 1 1 1 2 - - - - -]
 [- - 1 1 Yourself 2 - - - - -]
 [- - - 2 2 2 - - - - -]]","[[- - - - - - - - - - -]
 [- - - - - - - - - - -]
 [- - - - - - - - - - -]
 [- - 0 0 0 5 - - - - -]
 [- - 0 0 Yourself 5 - - - - -]
 [- - - 5 5 5 - - - - -]]","[[- - - - - - - - - - -]
 [- - - - - - - - - - -]
 [- - - - - - - - - - -]
 [- - 0 0 0 0 - - - - -]
 [- - 0 0 Yourself 0 - - - - -]
 [- - - 0 0 0 - - - - -]]","[[- - - - - - - - - - -]
 [- - - - - - - - - - -]
 [- - - - - - - - - - -]
 [- - 0Empty 0Empty 0Empty 5Wall - - - - -]
 [- - 0Empty 0Empty Yourself 5Wall - - - - -]
 [- - - 5Wall 5Wall 5Wall - - - - -]]"
58,"[[- - - - - - - - - - -]
 [- - - - - - - - - - -]
 [- - - - - - - - - - -]
 [- - 1 1 1 2 - - - - -]
 [- - 1 1 Yourself 2 - - - - -]
 [- - - 2 2 2 - - - - -]]","[[- - - - - - - - - - -]
 [- - - - - - - - - - -]
 [- - - - - - - - - - -]
 [- - 0 0 0 5 - - - - -]
 [- - 0 0 Yourself 5 - - - - -]
 [- - - 5 5 5 - - - - -]]","[[- - - - - - - - - - -]
 [- - - - - - - - - - -]
 [- - - - - - - - - - -]
 [- - 0 0 0 0 - - - - -]
 [- - 0 0 Yourself 0 - - - - -]
 [- - - 0 0 0 - - - - -]]","[[- - - - - - - - - - -]
 [- - - - - - - - - - -]
 [- - - - - - - - - - -]
 [- - 0Empty 0Empty 0Empty 5Wall - - - - -]
 [- - 0Empty 0Empty Yourself 5Wall - - - - -]
 [- - - 5Wall 5Wall 5Wall - - - - -]]"
59,"[[- - - - - - - - - - -]
 [- - - - - - - - - - -]
 [- - - - - - - - - - -]
 [- - - 1 1 2 - - - - -]
 [- - 1 1 Yourself 2 - - - - -]
 [- - - - 2 2 - - - - -]]","[[- - - - - - - - - - -]
 [- - - - - - - - - - -]
 [- - - - - - - - - - -]
 [- - - 0 0 5 - - - - -]
 [- - 0 0 Yourself 5 - - - - -]
 [- - - - 5 5 - - - - -]]","[[- - - - - - - - - - -]
 [- - - - - - - - - - -]
 [- - - - - - - - - - -]
 [- - - 0 0 0 - - - - -]
 [- - 0 0 Yourself 0 - - - - -]
 [- - - - 0 0 - - - - -]]","[[- - - - - - - - - - -]
 [- - - - - - - - - - -]
 [- - - - - - - - - - -]
 [- - - 0Empty 0Empty 5Wall - - - - -]
 [- - 0Empty 0Empty Yourself 5Wall - - - - -]
 [- - - - 5Wall 5Wall - - - - -]]"
60,"[[- - - - - - - - - - -]
 [- - - - - - - - - - -]
 [- - - - - - - - - - -]
 [- - - 1 1 2 - - - - -]
 [- - 1 1 Yourself 2 - - - - -]
 [- - - - 2 2 - - - - -]]","[[- - - - - - - - - - -]
 [- - - - - - - - - - -]
 [- - - - - - - - - - -]
 [- - - 0 0 5 - - - - -]
 [- - 0 0 Yourself 5 - - - - -]
 [- - - - 5 5 - - - - -]]","[[- - - - - - - - - - -]
 [- - - - - - - - - - -]
 [- - - - - - - - - - -]
 [- - - 0 0 0 - - - - -]
 [- - 0 0 Yourself 0 - - - - -]
 [- - - - 0 0 - - - - -]]","[[- - - - - - - - - - -]
 [- - - - - - - - - - -]
 [- - - - - - - - - - -]
 [- - - 0Empty 0Empty 5Wall - - - - -]
 [- - 0Empty 0Empty Yourself 5Wall - - - - -]
 [- - - - 5Wall 5Wall - - - - -]]"
61,"[[- - - - - - - - - - -]
 [- - - - - - - - - - -]
 [- - - - - - - - - - -]
 [- - - 1 1 2 - - - - -]
 [- - 1 1 Yourself 2 - - - - -]
 [- - - - 2 2 - - - - -]]","[[- - - - - - - - - - -]
 [- - - - - - - - - - -]
 [- - - - - - - - - - -]
 [- - - 0 0 5 - - - - -]
 [- - 0 0 Yourself 5 - - - - -]
 [- - - - 5 5 - - - - -]]","[[- - - - - - - - - - -]
 [- - - - - - - - - - -]
 [- - - - - - - - - - -]
 [- - - 0 0 0 - - - - -]
 [- - 0 0 Yourself 0 - - - - -]
 [- - - - 0 0 - - - - -]]","[[- - - - - - - - - - -]
 [- - - - - - - - - - -]
 [- - - - - - - - - - -]
 [- - - 0Empty 0Empty 5Wall - - - - -]
 [- - 0Empty 0Empty Yourself 5Wall - - - - -]
 [- - - - 5Wall 5Wall - - - - -]]"
62,"[[- - - - - - - - - - -]
 [- - - - - - - - - - -]
 [- - - - - - - - - - -]
 [- - - 1 1 2 - - - - -]
 [- - 1 1 Yourself 2 - - - - -]
 [- - - - 2 2 - - - - -]]","[[- - - - - - - - - - -]
 [- - - - - - - - - - -]
 [- - - - - - - - - - -]
 [- - - 0 0 5 - - - - -]
 [- - 0 0 Yourself 5 - - - - -]
 [- - - - 5 5 - - - - -]]","[[- - - - - - - - - - -]
 [- - - - - - - - - - -]
 [- - - - - - - - - - -]
 [- - - 0 0 0 - - - - -]
 [- - 0 0 Yourself 0 - - - - -]
 [- - - - 0 0 - - - - -]]","[[- - - - - - - - - - -]
 [- - - - - - - - - - -]
 [- - - - - - - - - - -]
 [- - - 0Empty 0Empty 5Wall - - - - -]
 [- - 0Empty 0Empty Yourself 5Wall - - - - -]
 [- - - - 5Wall 5Wall - - - - -]]"
63,"[[- - - - - - - - - - -]
 [- - - - - - - - - - -]
 [- - - - - - - - - - -]
 [- - - 1 1 2 - - - - -]
 [- - - 1 Yourself 2 - - - - -]
 [- - - - 2 2 - - - - -]]","[[- - - - - - - - - - -]
 [- - - - - - - - - - -]
 [- - - - - - - - - - -]
 [- - - 0 0 5 - - - - -]
 [- - - 0 Yourself 5 - - - - -]
 [- - - - 5 5 - - - - -]]","[[- - - - - - - - - - -]
 [- - - - - - - - - - -]
 [- - - - - - - - - - -]
 [- - - 0 0 0 - - - - -]
 [- - - 0 Yourself 0 - - - - -]
 [- - - - 0 0 - - - - -]]","[[- - - - - - - - - - -]
 [- - - - - - - - - - -]
 [- - - - - - - - - - -]
 [- - - 0Empty 0Empty 5Wall - - - - -]
 [- - - 0Empty Yourself 5Wall - - - - -]
 [- - - - 5Wall 5Wall - - - - -]]"
64,"[[- - - - - - - - - - -]
 [- - - - - - - - - - -]
 [- - - - - - - - - - -]
 [- - - 1 1 2 - - - - -]
 [- - - 1 Yourself 2 - - - - -]
 [- - - - 2 2 - - - - -]]","[[- - - - - - - - - - -]
 [- - - - - - - - - - -]
 [- - - - - - - - - - -]
 [- - - 0 0 5 - - - - -]
 [- - - 0 Yourself 5 - - - - -]
 [- - - - 5 5 - - - - -]]","[[- - - - - - - - - - -]
 [- - - - - - - - - - -]
 [- - - - - - - - - - -]
 [- - - 0 0 0 - - - - -]
 [- - - 0 Yourself 0 - - - - -]
 [- - - - 0 0 - - - - -]]","[[- - - - - - - - - - -]
 [- - - - - - - - - - -]
 [- - - - - - - - - - -]
 [- - - 0Empty 0Empty 5Wall - - - - -]
 [- - - 0Empty Yourself 5Wall - - - - -]
 [- - - - 5Wall 5Wall - - - - -]]"
65,"[[- - - - - - - - - - -]
 [- - - - - - - - - - -]
 [- - - - - - - - - - -]
 [- - - - 1 2 - - - - -]
 [- - - - Yourself 2 - - - - -]
 [- - - - 2 2 - - - - -]]","[[- - - - - - - - - - -]
 [- - - - - - - - - - -]
 [- - - - - - - - - - -]
 [- - - - 0 5 - - - - -]
 [- - - - Yourself 5 - - - - -]
 [- - - - 5 5 - - - - -]]","[[- - - - - - - - - - -]
 [- - - - - - - - - - -]
 [- - - - - - - - - - -]
 [- - - - 0 0 - - - - -]
 [- - - - Yourself 0 - - - - -]
 [- - - - 0 0 - - - - -]]","[[- - - - - - - - - - -]
 [- - - - - - - - - - -]
 [- - - - - - - - - - -]
 [- - - - 0Empty 5Wall - - - - -]
 [- - - - Yourself 5Wall - - - - -]
 [- - - - 5Wall 5Wall - - - - -]]"
66,"[[- - - - - - - - - - -]
 [- - - - - - - - - - -]
 [- - - - - - - - - - -]
 [- - - - 1 2 - - - - -]
 [- - - - Yourself 2 - - - - -]
 [- - - - 2 2 - - - - -]]","[[- - - - - - - - - - -]
 [- - - - - - - - - - -]
 [- - - - - - - - - - -]
 [- - - - 0 5 - - - - -]
 [- - - - Yourself 5 - - - - -]
 [- - - - 5 5 - - - - -]]","[[- - - - - - - - - - -]
 [- - - - - - - - - - -]
 [- - - - - - - - - - -]
 [- - - - 0 0 - - - - -]
 [- - - - Yourself 0 - - - - -]
 [- - - - 0 0 - - - - -]]","[[- - - - - - - - - - -]
 [- - - - - - - - - - -]
 [- - - - - - - - - - -]
 [- - - - 0Empty 5Wall - - - - -]
 [- - - - Yourself 5Wall - - - - -]
 [- - - - 5Wall 5Wall - - - - -]]"
67,"[[- - - - - - - - - - -]
 [- - - - - - - - - - -]
 [- - - - - - - - - - -]
 [- - - - 1 2 - - - - -]
 [- - - - Yourself 2 - - - - -]
 [- - - - 2 2 - - - - -]]","[[- - - - - - - - - - -]
 [- - - - - - - - - - -]
 [- - - - - - - - - - -]
 [- - - - 0 5 - - - - -]
 [- - - - Yourself 5 - - - - -]
 [- - - - 5 5 - - - - -]]","[[- - - - - - - - - - -]
 [- - - - - - - - - - -]
 [- - - - - - - - - - -]
 [- - - - 0 0 - - - - -]
 [- - - - Yourself 0 - - - - -]
 [- - - - 0 0 - - - - -]]","[[- - - - - - - - - - -]
 [- - - - - - - - - - -]
 [- - - - - - - - - - -]
 [- - - - 0Empty 5Wall - - - - -]
 [- - - - Yourself 5Wall - - - - -]
 [- - - - 5Wall 5Wall - - - - -]]"
68,"[[- - - - - - - - - - -]
 [- - - - - - - - - - -]
 [- - - - - - - - - - -]
 [- - - - 1 2 - - - - -]
 [- - - - Yourself 2 - - - - -]
 [- - - - 2 2 - - - - -]]","[[- - - - - - - - - - -]
 [- - - - - - - - - - -]
 [- - - - - - - - - - -]
 [- - - - 0 5 - - - - -]
 [- - - - Yourself 5 - - - - -]
 [- - - - 5 5 - - - - -]]","[[- - - - - - - - - - -]
 [- - - - - - - - - - -]
 [- - - - - - - - - - -]
 [- - - - 0 0 - - - - -]
 [- - - - Yourself 0 - - - - -]
 [- - - - 0 0 - - - - -]]","[[- - - - - - - - - - -]
 [- - - - - - - - - - -]
 [- - - - - - - - - - -]
 [- - - - 0Empty 5Wall - - - - -]
 [- - - - Yourself 5Wall - - - - -]
 [- - - - 5Wall 5Wall - - - - -]]"
