,world_map_obj,world_map_col,world_map_sta,c_world_map
289,"[[2 2 - - - - - - - - -]
 [2 1 - - - - - - - - -]
 [2 1 - - - - - - - - -]
 [2 1 1 1 1 - - - - - -]
 [2 Yourself 1 1 1 - - - - - -]
 [2 2 2 2 2 - - - - - -]]","[[5 5 - - - - - - - - -]
 [5 0 - - - - - - - - -]
 [5 0 - - - - - - - - -]
 [5 0 0 0 0 - - - - - -]
 [5 Yourself 0 0 0 - - - - - -]
 [5 5 5 5 5 - - - - - -]]","[[0 0 - - - - - - - - -]
 [0 0 - - - - - - - - -]
 [0 0 - - - - - - - - -]
 [0 0 0 0 0 - - - - - -]
 [0 Yourself 0 0 0 - - - - - -]
 [0 0 0 0 0 - - - - - -]]","[[5Wall 5Wall - - - - - - - - -]
 [5Wall 0Empty - - - - - - - - -]
 [5Wall 0Empty - - - - - - - - -]
 [5Wall 0Empty 0Empty 0Empty 0Empty - - - - - -]
 [5Wall Yourself 0Empty 0Empty 0Empty - - - - - -]
 [5Wall 5Wall 5Wall 5Wall 5Wall - - - - - -]]"
290,"[[2 2 - - - - - - - - -]
 [2 1 - - - - - - - - -]
 [2 1 - - - - - - - - -]
 [2 1 1 1 1 - - - - - -]
 [2 Yourself 1 1 1 - - - - - -]
 [2 2 2 2 2 - - - - - -]]","[[5 5 - - - - - - - - -]
 [5 0 - - - - - - - - -]
 [5 0 - - - - - - - - -]
 [5 0 0 0 0 - - - - - -]
 [5 Yourself 0 0 0 - - - - - -]
 [5 5 5 5 5 - - - - - -]]","[[0 0 - - - - - - - - -]
 [0 0 - - - - - - - - -]
 [0 0 - - - - - - - - -]
 [0 0 0 0 0 - - - - - -]
 [0 Yourself 0 0 0 - - - - - -]
 [0 0 0 0 0 - - - - - -]]","[[5Wall 5Wall - - - - - - - - -]
 [5Wall 0Empty - - - - - - - - -]
 [5Wall 0Empty - - - - - - - - -]
 [5Wall 0Empty 0Empty 0Empty 0Empty - - - - - -]
 [5Wall Yourself 0Empty 0Empty 0Empty - - - - - -]
 [5Wall 5Wall 5Wall 5Wall 5Wall - - - - - -]]"
291,"[[2 2 - - - - - - - - -]
 [2 1 - - - - - - - - -]
 [2 1 - - - - - - - - -]
 [2 1 1 1 1 - - - - - -]
 [2 Yourself 1 1 1 - - - - - -]
 [2 2 2 2 2 - - - - - -]]","[[5 5 - - - - - - - - -]
 [5 0 - - - - - - - - -]
 [5 0 - - - - - - - - -]
 [5 0 0 0 0 - - - - - -]
 [5 Yourself 0 0 0 - - - - - -]
 [5 5 5 5 5 - - - - - -]]","[[0 0 - - - - - - - - -]
 [0 0 - - - - - - - - -]
 [0 0 - - - - - - - - -]
 [0 0 0 0 0 - - - - - -]
 [0 Yourself 0 0 0 - - - - - -]
 [0 0 0 0 0 - - - - - -]]","[[5Wall 5Wall - - - - - - - - -]
 [5Wall 0Empty - - - - - - - - -]
 [5Wall 0Empty - - - - - - - - -]
 [5Wall 0Empty 0Empty 0Empty 0Empty - - - - - -]
 [5Wall Yourself 0Empty 0Empty 0Empty - - - - - -]
 [5Wall 5Wall 5Wall 5Wall 5Wall - - - - - -]]"
292,"[[2 2 - - - - - - - - -]
 [2 1 - - - - - - - - -]
 [2 1 - - - - - - - - -]
 [2 1 1 1 1 - - - - - -]
 [2 Yourself 1 1 1 - - - - - -]
 [2 2 2 2 2 - - - - - -]]","[[5 5 - - - - - - - - -]
 [5 0 - - - - - - - - -]
 [5 0 - - - - - - - - -]
 [5 0 0 0 0 - - - - - -]
 [5 Yourself 0 0 0 - - - - - -]
 [5 5 5 5 5 - - - - - -]]","[[0 0 - - - - - - - - -]
 [0 0 - - - - - - - - -]
 [0 0 - - - - - - - - -]
 [0 0 0 0 0 - - - - - -]
 [0 Yourself 0 0 0 - - - - - -]
 [0 0 0 0 0 - - - - - -]]","[[5Wall 5Wall - - - - - - - - -]
 [5Wall 0Empty - - - - - - - - -]
 [5Wall 0Empty - - - - - - - - -]
 [5Wall 0Empty 0Empty 0Empty 0Empty - - - - - -]
 [5Wall Yourself 0Empty 0Empty 0Empty - - - - - -]
 [5Wall 5Wall 5Wall 5Wall 5Wall - - - - - -]]"
293,"[[2 2 - - - - - - - - -]
 [2 1 - - - - - - - - -]
 [2 1 - - - - - - - - -]
 [2 1 1 1 1 - - - - - -]
 [2 Yourself 1 1 1 - - - - - -]
 [2 2 2 2 2 - - - - - -]]","[[5 5 - - - - - - - - -]
 [5 0 - - - - - - - - -]
 [5 0 - - - - - - - - -]
 [5 0 0 0 0 - - - - - -]
 [5 Yourself 0 0 0 - - - - - -]
 [5 5 5 5 5 - - - - - -]]","[[0 0 - - - - - - - - -]
 [0 0 - - - - - - - - -]
 [0 0 - - - - - - - - -]
 [0 0 0 0 0 - - - - - -]
 [0 Yourself 0 0 0 - - - - - -]
 [0 0 0 0 0 - - - - - -]]","[[5Wall 5Wall - - - - - - - - -]
 [5Wall 0Empty - - - - - - - - -]
 [5Wall 0Empty - - - - - - - - -]
 [5Wall 0Empty 0Empty 0Empty 0Empty - - - - - -]
 [5Wall Yourself 0Empty 0Empty 0Empty - - - - - -]
 [5Wall 5Wall 5Wall 5Wall 5Wall - - - - - -]]"
294,"[[2 2 - - - - - - - - -]
 [2 1 - - - - - - - - -]
 [2 1 - - - - - - - - -]
 [2 1 1 1 1 - - - - - -]
 [2 Yourself 1 1 1 - - - - - -]
 [2 2 2 2 2 - - - - - -]]","[[5 5 - - - - - - - - -]
 [5 0 - - - - - - - - -]
 [5 0 - - - - - - - - -]
 [5 0 0 0 0 - - - - - -]
 [5 Yourself 0 0 0 - - - - - -]
 [5 5 5 5 5 - - - - - -]]","[[0 0 - - - - - - - - -]
 [0 0 - - - - - - - - -]
 [0 0 - - - - - - - - -]
 [0 0 0 0 0 - - - - - -]
 [0 Yourself 0 0 0 - - - - - -]
 [0 0 0 0 0 - - - - - -]]","[[5Wall 5Wall - - - - - - - - -]
 [5Wall 0Empty - - - - - - - - -]
 [5Wall 0Empty - - - - - - - - -]
 [5Wall 0Empty 0Empty 0Empty 0Empty - - - - - -]
 [5Wall Yourself 0Empty 0Empty 0Empty - - - - - -]
 [5Wall 5Wall 5Wall 5Wall 5Wall - - - - - -]]"
295,"[[2 2 - - - - - - - - -]
 [2 1 - - - - - - - - -]
 [2 1 - - - - - - - - -]
 [2 1 1 1 1 - - - - - -]
 [2 Yourself 1 1 1 - - - - - -]
 [2 2 2 2 2 - - - - - -]]","[[5 5 - - - - - - - - -]
 [5 0 - - - - - - - - -]
 [5 0 - - - - - - - - -]
 [5 0 0 0 0 - - - - - -]
 [5 Yourself 0 0 0 - - - - - -]
 [5 5 5 5 5 - - - - - -]]","[[0 0 - - - - - - - - -]
 [0 0 - - - - - - - - -]
 [0 0 - - - - - - - - -]
 [0 0 0 0 0 - - - - - -]
 [0 Yourself 0 0 0 - - - - - -]
 [0 0 0 0 0 - - - - - -]]","[[5Wall 5Wall - - - - - - - - -]
 [5Wall 0Empty - - - - - - - - -]
 [5Wall 0Empty - - - - - - - - -]
 [5Wall 0Empty 0Empty 0Empty 0Empty - - - - - -]
 [5Wall Yourself 0Empty 0Empty 0Empty - - - - - -]
 [5Wall 5Wall 5Wall 5Wall 5Wall - - - - - -]]"
296,"[[2 2 - - - - - - - - -]
 [2 1 - - - - - - - - -]
 [2 1 - - - - - - - - -]
 [2 1 1 1 1 - - - - - -]
 [2 Yourself 1 1 1 - - - - - -]
 [2 2 2 2 2 - - - - - -]]","[[5 5 - - - - - - - - -]
 [5 0 - - - - - - - - -]
 [5 0 - - - - - - - - -]
 [5 0 0 0 0 - - - - - -]
 [5 Yourself 0 0 0 - - - - - -]
 [5 5 5 5 5 - - - - - -]]","[[0 0 - - - - - - - - -]
 [0 0 - - - - - - - - -]
 [0 0 - - - - - - - - -]
 [0 0 0 0 0 - - - - - -]
 [0 Yourself 0 0 0 - - - - - -]
 [0 0 0 0 0 - - - - - -]]","[[5Wall 5Wall - - - - - - - - -]
 [5Wall 0Empty - - - - - - - - -]
 [5Wall 0Empty - - - - - - - - -]
 [5Wall 0Empty 0Empty 0Empty 0Empty - - - - - -]
 [5Wall Yourself 0Empty 0Empty 0Empty - - - - - -]
 [5Wall 5Wall 5Wall 5Wall 5Wall - - - - - -]]"
297,"[[2 2 - - - - - - - - -]
 [2 1 - - - - - - - - -]
 [2 1 - - - - - - - - -]
 [2 1 1 1 1 - - - - - -]
 [2 Yourself 1 1 1 - - - - - -]
 [2 2 2 2 2 - - - - - -]]","[[5 5 - - - - - - - - -]
 [5 0 - - - - - - - - -]
 [5 0 - - - - - - - - -]
 [5 0 0 0 0 - - - - - -]
 [5 Yourself 0 0 0 - - - - - -]
 [5 5 5 5 5 - - - - - -]]","[[0 0 - - - - - - - - -]
 [0 0 - - - - - - - - -]
 [0 0 - - - - - - - - -]
 [0 0 0 0 0 - - - - - -]
 [0 Yourself 0 0 0 - - - - - -]
 [0 0 0 0 0 - - - - - -]]","[[5Wall 5Wall - - - - - - - - -]
 [5Wall 0Empty - - - - - - - - -]
 [5Wall 0Empty - - - - - - - - -]
 [5Wall 0Empty 0Empty 0Empty 0Empty - - - - - -]
 [5Wall Yourself 0Empty 0Empty 0Empty - - - - - -]
 [5Wall 5Wall 5Wall 5Wall 5Wall - - - - - -]]"
298,"[[2 2 - - - - - - - - -]
 [2 1 - - - - - - - - -]
 [2 1 - - - - - - - - -]
 [2 1 1 1 1 - - - - - -]
 [2 Yourself 1 1 1 - - - - - -]
 [2 2 2 2 2 - - - - - -]]","[[5 5 - - - - - - - - -]
 [5 0 - - - - - - - - -]
 [5 0 - - - - - - - - -]
 [5 0 0 0 0 - - - - - -]
 [5 Yourself 0 0 0 - - - - - -]
 [5 5 5 5 5 - - - - - -]]","[[0 0 - - - - - - - - -]
 [0 0 - - - - - - - - -]
 [0 0 - - - - - - - - -]
 [0 0 0 0 0 - - - - - -]
 [0 Yourself 0 0 0 - - - - - -]
 [0 0 0 0 0 - - - - - -]]","[[5Wall 5Wall - - - - - - - - -]
 [5Wall 0Empty - - - - - - - - -]
 [5Wall 0Empty - - - - - - - - -]
 [5Wall 0Empty 0Empty 0Empty 0Empty - - - - - -]
 [5Wall Yourself 0Empty 0Empty 0Empty - - - - - -]
 [5Wall 5Wall 5Wall 5Wall 5Wall - - - - - -]]"
299,"[[2 2 - - - - - - - - -]
 [2 1 - - - - - - - - -]
 [2 1 - - - - - - - - -]
 [2 1 1 1 1 - - - - - -]
 [2 Yourself 1 1 1 - - - - - -]
 [2 2 2 2 2 - - - - - -]]","[[5 5 - - - - - - - - -]
 [5 0 - - - - - - - - -]
 [5 0 - - - - - - - - -]
 [5 0 0 0 0 - - - - - -]
 [5 Yourself 0 0 0 - - - - - -]
 [5 5 5 5 5 - - - - - -]]","[[0 0 - - - - - - - - -]
 [0 0 - - - - - - - - -]
 [0 0 - - - - - - - - -]
 [0 0 0 0 0 - - - - - -]
 [0 Yourself 0 0 0 - - - - - -]
 [0 0 0 0 0 - - - - - -]]","[[5Wall 5Wall - - - - - - - - -]
 [5Wall 0Empty - - - - - - - - -]
 [5Wall 0Empty - - - - - - - - -]
 [5Wall 0Empty 0Empty 0Empty 0Empty - - - - - -]
 [5Wall Yourself 0Empty 0Empty 0Empty - - - - - -]
 [5Wall 5Wall 5Wall 5Wall 5Wall - - - - - -]]"
300,"[[- - - - - - - - - - -]
 [2 1 - - - - - - - - -]
 [2 1 - - - - - - - - -]
 [2 1 1 1 1 - - - - - -]
 [2 Yourself 1 1 1 - - - - - -]
 [2 2 2 2 2 - - - - - -]]","[[- - - - - - - - - - -]
 [5 0 - - - - - - - - -]
 [5 0 - - - - - - - - -]
 [5 0 0 0 0 - - - - - -]
 [5 Yourself 0 0 0 - - - - - -]
 [5 5 5 5 5 - - - - - -]]","[[- - - - - - - - - - -]
 [0 0 - - - - - - - - -]
 [0 0 - - - - - - - - -]
 [0 0 0 0 0 - - - - - -]
 [0 Yourself 0 0 0 - - - - - -]
 [0 0 0 0 0 - - - - - -]]","[[- - - - - - - - - - -]
 [5Wall 0Empty - - - - - - - - -]
 [5Wall 0Empty - - - - - - - - -]
 [5Wall 0Empty 0Empty 0Empty 0Empty - - - - - -]
 [5Wall Yourself 0Empty 0Empty 0Empty - - - - - -]
 [5Wall 5Wall 5Wall 5Wall 5Wall - - - - - -]]"
301,"[[- - - - - - - - - - -]
 [2 1 - - - - - - - - -]
 [2 1 - - - - - - - - -]
 [2 1 1 1 1 - - - - - -]
 [2 Yourself 1 1 1 - - - - - -]
 [2 2 2 2 2 - - - - - -]]","[[- - - - - - - - - - -]
 [5 0 - - - - - - - - -]
 [5 0 - - - - - - - - -]
 [5 0 0 0 0 - - - - - -]
 [5 Yourself 0 0 0 - - - - - -]
 [5 5 5 5 5 - - - - - -]]","[[- - - - - - - - - - -]
 [0 0 - - - - - - - - -]
 [0 0 - - - - - - - - -]
 [0 0 0 0 0 - - - - - -]
 [0 Yourself 0 0 0 - - - - - -]
 [0 0 0 0 0 - - - - - -]]","[[- - - - - - - - - - -]
 [5Wall 0Empty - - - - - - - - -]
 [5Wall 0Empty - - - - - - - - -]
 [5Wall 0Empty 0Empty 0Empty 0Empty - - - - - -]
 [5Wall Yourself 0Empty 0Empty 0Empty - - - - - -]
 [5Wall 5Wall 5Wall 5Wall 5Wall - - - - - -]]"
302,"[[- - - - - - - - - - -]
 [2 1 1 1 1 4 - - - - -]
 [2 1 1 6 5 2 - - - - -]
 [2 1 1 1 1 2 - - - - -]
 [2 1 Yourself 1 1 2 - - - - -]
 [2 2 2 2 2 2 - - - - -]]","[[- - - - - - - - - - -]
 [5 0 0 0 0 1 - - - - -]
 [5 0 0 1 1 5 - - - - -]
 [5 0 0 0 0 5 - - - - -]
 [5 0 Yourself 0 0 5 - - - - -]
 [5 5 5 5 5 5 - - - - -]]","[[- - - - - - - - - - -]
 [0 0 0 0 0 2 - - - - -]
 [0 0 0 0 0 0 - - - - -]
 [0 0 0 0 0 0 - - - - -]
 [0 0 Yourself 0 0 0 - - - - -]
 [0 0 0 0 0 0 - - - - -]]","[[- - - - - - - - - - -]
 [5Wall 0Empty 0Empty 0Empty 0Empty 1Door+ - - - -
  -]
 [5Wall 0Empty 0Empty 1Ball 1Key 5Wall - - - - -]
 [5Wall 0Empty 0Empty 0Empty 0Empty 5Wall - - - - -]
 [5Wall 0Empty Yourself 0Empty 0Empty 5Wall - - - -
  -]
 [5Wall 5Wall 5Wall 5Wall 5Wall 5Wall - - - - -]]"
303,"[[- - - - - - - - - - -]
 [2 1 1 1 1 4 - - - - -]
 [2 1 1 6 5 2 - - - - -]
 [2 1 1 1 1 2 - - - - -]
 [2 1 Yourself 1 1 2 - - - - -]
 [2 2 2 2 2 2 - - - - -]]","[[- - - - - - - - - - -]
 [5 0 0 0 0 1 - - - - -]
 [5 0 0 1 1 5 - - - - -]
 [5 0 0 0 0 5 - - - - -]
 [5 0 Yourself 0 0 5 - - - - -]
 [5 5 5 5 5 5 - - - - -]]","[[- - - - - - - - - - -]
 [0 0 0 0 0 2 - - - - -]
 [0 0 0 0 0 0 - - - - -]
 [0 0 0 0 0 0 - - - - -]
 [0 0 Yourself 0 0 0 - - - - -]
 [0 0 0 0 0 0 - - - - -]]","[[- - - - - - - - - - -]
 [5Wall 0Empty 0Empty 0Empty 0Empty 1Door+ - - - -
  -]
 [5Wall 0Empty 0Empty 1Ball 1Key 5Wall - - - - -]
 [5Wall 0Empty 0Empty 0Empty 0Empty 5Wall - - - - -]
 [5Wall 0Empty Yourself 0Empty 0Empty 5Wall - - - -
  -]
 [5Wall 5Wall 5Wall 5Wall 5Wall 5Wall - - - - -]]"
304,"[[- - - - - - - - - - -]
 [2 1 1 1 1 4 - - - - -]
 [2 1 1 6 5 2 - - - - -]
 [2 1 1 1 1 2 - - - - -]
 [2 1 Yourself 1 1 2 - - - - -]
 [2 2 2 2 2 2 - - - - -]]","[[- - - - - - - - - - -]
 [5 0 0 0 0 1 - - - - -]
 [5 0 0 1 1 5 - - - - -]
 [5 0 0 0 0 5 - - - - -]
 [5 0 Yourself 0 0 5 - - - - -]
 [5 5 5 5 5 5 - - - - -]]","[[- - - - - - - - - - -]
 [0 0 0 0 0 2 - - - - -]
 [0 0 0 0 0 0 - - - - -]
 [0 0 0 0 0 0 - - - - -]
 [0 0 Yourself 0 0 0 - - - - -]
 [0 0 0 0 0 0 - - - - -]]","[[- - - - - - - - - - -]
 [5Wall 0Empty 0Empty 0Empty 0Empty 1Door+ - - - -
  -]
 [5Wall 0Empty 0Empty 1Ball 1Key 5Wall - - - - -]
 [5Wall 0Empty 0Empty 0Empty 0Empty 5Wall - - - - -]
 [5Wall 0Empty Yourself 0Empty 0Empty 5Wall - - - -
  -]
 [5Wall 5Wall 5Wall 5Wall 5Wall 5Wall - - - - -]]"
305,"[[- - - - - - - - - - -]
 [2 1 1 1 1 4 - - - - -]
 [2 1 1 6 5 2 - - - - -]
 [2 1 1 1 1 2 - - - - -]
 [2 1 Yourself 1 1 2 - - - - -]
 [2 2 2 2 2 2 - - - - -]]","[[- - - - - - - - - - -]
 [5 0 0 0 0 1 - - - - -]
 [5 0 0 1 1 5 - - - - -]
 [5 0 0 0 0 5 - - - - -]
 [5 0 Yourself 0 0 5 - - - - -]
 [5 5 5 5 5 5 - - - - -]]","[[- - - - - - - - - - -]
 [0 0 0 0 0 2 - - - - -]
 [0 0 0 0 0 0 - - - - -]
 [0 0 0 0 0 0 - - - - -]
 [0 0 Yourself 0 0 0 - - - - -]
 [0 0 0 0 0 0 - - - - -]]","[[- - - - - - - - - - -]
 [5Wall 0Empty 0Empty 0Empty 0Empty 1Door+ - - - -
  -]
 [5Wall 0Empty 0Empty 1Ball 1Key 5Wall - - - - -]
 [5Wall 0Empty 0Empty 0Empty 0Empty 5Wall - - - - -]
 [5Wall 0Empty Yourself 0Empty 0Empty 5Wall - - - -
  -]
 [5Wall 5Wall 5Wall 5Wall 5Wall 5Wall - - - - -]]"
306,"[[- - - - - - - - - - -]
 [2 1 1 1 1 4 - - - - -]
 [2 1 1 6 5 2 - - - - -]
 [2 1 1 1 1 2 - - - - -]
 [2 1 1 Yourself 1 2 - - - - -]
 [2 2 2 2 2 2 - - - - -]]","[[- - - - - - - - - - -]
 [5 0 0 0 0 1 - - - - -]
 [5 0 0 1 1 5 - - - - -]
 [5 0 0 0 0 5 - - - - -]
 [5 0 0 Yourself 0 5 - - - - -]
 [5 5 5 5 5 5 - - - - -]]","[[- - - - - - - - - - -]
 [0 0 0 0 0 2 - - - - -]
 [0 0 0 0 0 0 - - - - -]
 [0 0 0 0 0 0 - - - - -]
 [0 0 0 Yourself 0 0 - - - - -]
 [0 0 0 0 0 0 - - - - -]]","[[- - - - - - - - - - -]
 [5Wall 0Empty 0Empty 0Empty 0Empty 1Door+ - - - -
  -]
 [5Wall 0Empty 0Empty 1Ball 1Key 5Wall - - - - -]
 [5Wall 0Empty 0Empty 0Empty 0Empty 5Wall - - - - -]
 [5Wall 0Empty 0Empty Yourself 0Empty 5Wall - - - -
  -]
 [5Wall 5Wall 5Wall 5Wall 5Wall 5Wall - - - - -]]"
307,"[[- - - - - - - - - - -]
 [2 1 1 1 1 4 - - - - -]
 [2 1 1 6 5 2 - - - - -]
 [2 1 1 1 1 2 - - - - -]
 [2 1 1 Yourself 1 2 - - - - -]
 [2 2 2 2 2 2 - - - - -]]","[[- - - - - - - - - - -]
 [5 0 0 0 0 1 - - - - -]
 [5 0 0 1 1 5 - - - - -]
 [5 0 0 0 0 5 - - - - -]
 [5 0 0 Yourself 0 5 - - - - -]
 [5 5 5 5 5 5 - - - - -]]","[[- - - - - - - - - - -]
 [0 0 0 0 0 2 - - - - -]
 [0 0 0 0 0 0 - - - - -]
 [0 0 0 0 0 0 - - - - -]
 [0 0 0 Yourself 0 0 - - - - -]
 [0 0 0 0 0 0 - - - - -]]","[[- - - - - - - - - - -]
 [5Wall 0Empty 0Empty 0Empty 0Empty 1Door+ - - - -
  -]
 [5Wall 0Empty 0Empty 1Ball 1Key 5Wall - - - - -]
 [5Wall 0Empty 0Empty 0Empty 0Empty 5Wall - - - - -]
 [5Wall 0Empty 0Empty Yourself 0Empty 5Wall - - - -
  -]
 [5Wall 5Wall 5Wall 5Wall 5Wall 5Wall - - - - -]]"
308,"[[- - - - - - - - - - -]
 [2 1 1 1 1 4 - - - - -]
 [2 1 1 6 5 2 - - - - -]
 [2 1 1 1 1 2 - - - - -]
 [2 1 1 1 Yourself 2 - - - - -]
 [2 2 2 2 2 2 - - - - -]]","[[- - - - - - - - - - -]
 [5 0 0 0 0 1 - - - - -]
 [5 0 0 1 1 5 - - - - -]
 [5 0 0 0 0 5 - - - - -]
 [5 0 0 0 Yourself 5 - - - - -]
 [5 5 5 5 5 5 - - - - -]]","[[- - - - - - - - - - -]
 [0 0 0 0 0 2 - - - - -]
 [0 0 0 0 0 0 - - - - -]
 [0 0 0 0 0 0 - - - - -]
 [0 0 0 0 Yourself 0 - - - - -]
 [0 0 0 0 0 0 - - - - -]]","[[- - - - - - - - - - -]
 [5Wall 0Empty 0Empty 0Empty 0Empty 1Door+ - - - -
  -]
 [5Wall 0Empty 0Empty 1Ball 1Key 5Wall - - - - -]
 [5Wall 0Empty 0Empty 0Empty 0Empty 5Wall - - - - -]
 [5Wall 0Empty 0Empty 0Empty Yourself 5Wall - - - -
  -]
 [5Wall 5Wall 5Wall 5Wall 5Wall 5Wall - - - - -]]"
309,"[[- - - - - - - - - - -]
 [- 1 1 1 1 4 - - - - -]
 [- 1 1 6 5 2 - - - - -]
 [- 1 1 1 1 2 - - - - -]
 [2 1 1 1 Yourself 2 - - - - -]
 [2 2 2 2 2 2 - - - - -]]","[[- - - - - - - - - - -]
 [- 0 0 0 0 1 - - - - -]
 [- 0 0 1 1 5 - - - - -]
 [- 0 0 0 0 5 - - - - -]
 [5 0 0 0 Yourself 5 - - - - -]
 [5 5 5 5 5 5 - - - - -]]","[[- - - - - - - - - - -]
 [- 0 0 0 0 2 - - - - -]
 [- 0 0 0 0 0 - - - - -]
 [- 0 0 0 0 0 - - - - -]
 [0 0 0 0 Yourself 0 - - - - -]
 [0 0 0 0 0 0 - - - - -]]","[[- - - - - - - - - - -]
 [- 0Empty 0Empty 0Empty 0Empty 1Door+ - - - - -]
 [- 0Empty 0Empty 1Ball 1Key 5Wall - - - - -]
 [- 0Empty 0Empty 0Empty 0Empty 5Wall - - - - -]
 [5Wall 0Empty 0Empty 0Empty Yourself 5Wall - - - -
  -]
 [5Wall 5Wall 5Wall 5Wall 5Wall 5Wall - - - - -]]"
310,"[[- - - - - - - - - - -]
 [- 1 1 1 1 4 - - - - -]
 [- 1 1 6 5 2 - - - - -]
 [- 1 1 1 1 2 - - - - -]
 [2 1 1 1 Yourself 2 - - - - -]
 [2 2 2 2 2 2 - - - - -]]","[[- - - - - - - - - - -]
 [- 0 0 0 0 1 - - - - -]
 [- 0 0 1 1 5 - - - - -]
 [- 0 0 0 0 5 - - - - -]
 [5 0 0 0 Yourself 5 - - - - -]
 [5 5 5 5 5 5 - - - - -]]","[[- - - - - - - - - - -]
 [- 0 0 0 0 2 - - - - -]
 [- 0 0 0 0 0 - - - - -]
 [- 0 0 0 0 0 - - - - -]
 [0 0 0 0 Yourself 0 - - - - -]
 [0 0 0 0 0 0 - - - - -]]","[[- - - - - - - - - - -]
 [- 0Empty 0Empty 0Empty 0Empty 1Door+ - - - - -]
 [- 0Empty 0Empty 1Ball 1Key 5Wall - - - - -]
 [- 0Empty 0Empty 0Empty 0Empty 5Wall - - - - -]
 [5Wall 0Empty 0Empty 0Empty Yourself 5Wall - - - -
  -]
 [5Wall 5Wall 5Wall 5Wall 5Wall 5Wall - - - - -]]"
311,"[[- - - - - - - - - - -]
 [- 1 1 1 1 4 - - - - -]
 [- 1 1 6 5 2 - - - - -]
 [- 1 1 1 1 2 - - - - -]
 [2 1 1 1 Yourself 2 - - - - -]
 [2 2 2 2 2 2 - - - - -]]","[[- - - - - - - - - - -]
 [- 0 0 0 0 1 - - - - -]
 [- 0 0 1 1 5 - - - - -]
 [- 0 0 0 0 5 - - - - -]
 [5 0 0 0 Yourself 5 - - - - -]
 [5 5 5 5 5 5 - - - - -]]","[[- - - - - - - - - - -]
 [- 0 0 0 0 2 - - - - -]
 [- 0 0 0 0 0 - - - - -]
 [- 0 0 0 0 0 - - - - -]
 [0 0 0 0 Yourself 0 - - - - -]
 [0 0 0 0 0 0 - - - - -]]","[[- - - - - - - - - - -]
 [- 0Empty 0Empty 0Empty 0Empty 1Door+ - - - - -]
 [- 0Empty 0Empty 1Ball 1Key 5Wall - - - - -]
 [- 0Empty 0Empty 0Empty 0Empty 5Wall - - - - -]
 [5Wall 0Empty 0Empty 0Empty Yourself 5Wall - - - -
  -]
 [5Wall 5Wall 5Wall 5Wall 5Wall 5Wall - - - - -]]"
312,"[[- - - - - - - - - - -]
 [2 1 1 1 1 4 - - - - -]
 [2 1 1 6 5 2 - - - - -]
 [2 1 1 1 1 2 - - - - -]
 [2 1 1 1 Yourself 2 - - - - -]
 [2 2 2 2 2 2 - - - - -]]","[[- - - - - - - - - - -]
 [5 0 0 0 0 1 - - - - -]
 [5 0 0 1 1 5 - - - - -]
 [5 0 0 0 0 5 - - - - -]
 [5 0 0 0 Yourself 5 - - - - -]
 [5 5 5 5 5 5 - - - - -]]","[[- - - - - - - - - - -]
 [0 0 0 0 0 2 - - - - -]
 [0 0 0 0 0 0 - - - - -]
 [0 0 0 0 0 0 - - - - -]
 [0 0 0 0 Yourself 0 - - - - -]
 [0 0 0 0 0 0 - - - - -]]","[[- - - - - - - - - - -]
 [5Wall 0Empty 0Empty 0Empty 0Empty 1Door+ - - - -
  -]
 [5Wall 0Empty 0Empty 1Ball 1Key 5Wall - - - - -]
 [5Wall 0Empty 0Empty 0Empty 0Empty 5Wall - - - - -]
 [5Wall 0Empty 0Empty 0Empty Yourself 5Wall - - - -
  -]
 [5Wall 5Wall 5Wall 5Wall 5Wall 5Wall - - - - -]]"
313,"[[- - - - - - - - - - -]
 [2 1 1 1 1 4 - - - - -]
 [2 1 1 6 5 2 - - - - -]
 [2 1 1 1 1 2 - - - - -]
 [2 1 1 1 Yourself 2 - - - - -]
 [2 2 2 2 2 2 - - - - -]]","[[- - - - - - - - - - -]
 [5 0 0 0 0 1 - - - - -]
 [5 0 0 1 1 5 - - - - -]
 [5 0 0 0 0 5 - - - - -]
 [5 0 0 0 Yourself 5 - - - - -]
 [5 5 5 5 5 5 - - - - -]]","[[- - - - - - - - - - -]
 [0 0 0 0 0 2 - - - - -]
 [0 0 0 0 0 0 - - - - -]
 [0 0 0 0 0 0 - - - - -]
 [0 0 0 0 Yourself 0 - - - - -]
 [0 0 0 0 0 0 - - - - -]]","[[- - - - - - - - - - -]
 [5Wall 0Empty 0Empty 0Empty 0Empty 1Door+ - - - -
  -]
 [5Wall 0Empty 0Empty 1Ball 1Key 5Wall - - - - -]
 [5Wall 0Empty 0Empty 0Empty 0Empty 5Wall - - - - -]
 [5Wall 0Empty 0Empty 0Empty Yourself 5Wall - - - -
  -]
 [5Wall 5Wall 5Wall 5Wall 5Wall 5Wall - - - - -]]"
